col1,name,SPECOBJID,PLATEID,MJD,FIBERID,BPTCLASS,RA_1,DEC_1,Z,Z_ERR,OH_P2P5,OH_P16,OH_P50,OH_P84,OH_P97P5,OH_ENTROPY,objID,ra_1a,dec_1a,run,rerun,camcol,field,type,modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,uJAVA,gSDSS,rSDSS,iSDSS,zSDSS,J0378,J0395,J0410,J0430,J0515,J0660,J0861,Separation,u-g,g-r,r-i,i-z,uJAVA-J0378,gSDSS-J0378,rSDSS-J0378,iSDSS-J0378,zSDSS-J0378,J0378-J0395,J0395-J0410,J0410-J0430,J0430-J0515,J0515-J0660,J0660-J0861,uJAVA-J0395,gSDSS-J0395,rSDSS-J0395,iSDSS-J0395,zSDSS-J0395,uJAVA-J0410,gSDSS-J0410,rSDSS-J0410,iSDSS-J0410,zSDSS-J0410,uJAVA-J0430,gSDSS-J0430,rSDSS-J0430,iSDSS-J0430,zSDSS-J0430,uJAVA-J0515,gSDSS-J0515,rSDSS-J0515,iSDSS-J0515,zSDSS-J0515,uJAVA-J0660,gSDSS-J0660,rSDSS-J0660,iSDSS-J0660,zSDSS-J0660,uJAVA-J0861,gSDSS-J0861,rSDSS-J0861,iSDSS-J0861,zSDSS-J0861
17779,37822,1.62E+18,1439,53003,179,1,168.10184,41.025284,0.063930005,7.33E-06,8.782227,8.806085,8.82786,8.865948,8.884532,165.18474,1.24E+18,168.1018379,41.02528497,3840,301,3,90,GALAXY,19.39122,18.19367,17.66217,17.30122,17.14588,19.658,18.264,17.736,17.391,17.365,19.18,18.619,18.699,18.729,18.039,17.712,17.27,0.07665683,1.19755,0.5315,0.36095,0.15534,0.478,-0.916,-1.444,-1.789,-1.815,0.561,-0.08,-0.03,0.69,0.327,0.442,1.039,-0.355,-0.883,-1.228,-1.254,0.959,-0.435,-0.963,-1.308,-1.334,0.929,-0.465,-0.993,-1.338,-1.364,1.619,0.225,-0.345,-0.026,-0.674,1.946,0.552,0.024,-0.321,-0.347,2.388,0.994,0.466,0.121,0.095
28080,48174,1.49E+18,1324,53088,534,1,211.92075,55.460712,0.075998634,7.72E-06,9.060505,9.063408,9.07072,9.078032,9.112658,263.22318,1.24E+18,211.9207329,55.46067279,3712,301,6,188,GALAXY,17.85553,16.89672,16.45847,16.08944,15.95956,18.054,16.868,16.419,16.066,16.02,17.855,17.756,17.293,17.156,16.67,16.36,16.028,0.153307657,0.95881,0.43825,0.36903,0.12988,0.199,-0.987,-1.436,-1.789,-1.835,0.099,0.463,0.137,0.486,0.31,0.332,0.298,-0.888,-1.337,-1.69,-1.736,0.761,-0.425,-0.874,-1.227,-1.273,0.898,-0.288,-0.737,-1.09,-1.136,1.384,0.198,-0.353,-0.046,-0.65,1.694,0.508,0.059,-0.294,-0.34,2.026,0.84,0.391,0.038,-0.008
27600,47683,1.50E+18,1330,52822,43,1,229.22337,47.56175,0.0748382,1.17E-05,8.617741,8.703863,8.792265,8.853327,8.913725,89.98596,1.24E+18,229.2233917,47.56174317,3187,301,2,29,GALAXY,19.04919,17.7738,17.2634,16.95894,16.76638,18.793,17.724,17.295,17.035,16.926,18.823,19.254,18.277,18.008,17.565,17.234,16.949,0.158669873,1.27539,0.5104,0.30446,0.19256,-0.03,-1.099,-1.528,-1.788,-1.897,-0.431,0.977,0.269,0.443,0.331,0.285,-0.461,-1.53,-1.959,-2.219,-2.328,0.516,-0.553,-0.982,-1.242,-1.351,0.785,-0.284,-0.713,-0.973,-1.082,1.228,0.159,-0.26,-0.109,-0.639,1.559,0.49,0.061,-0.199,-0.308,1.844,0.775,0.346,0.086,-0.023
72459,92695,9.16E+17,813,52354,564,1,241.7026,47.82621,0.120454855,1.08E-05,8.762481,8.830336,8.910226,8.970841,9.016038,102.3266,1.24E+18,241.7025848,47.82619284,2326,301,6,294,GALAXY,19.38618,18.26872,17.72716,17.40345,17.28644,19.334,18.28,17.859,17.564,17.327,19.351,19.341,18.99,18.802,18.088,17.722,17.376,0.442199871,1.11746,0.54156,0.32371,0.11701,-0.017,-1.071,-1.492,-1.787,-2.024,0.01,0.351,0.188,0.714,0.366,0.346,-0.007,-1.061,-1.482,-1.777,-2.014,0.344,-0.71,-1.131,-1.426,-1.663,0.532,-0.522,-0.943,-1.238,-1.475,1.246,0.192,-0.295,-0.237,-0.761,1.612,0.558,0.137,-0.158,-0.395,1.958,0.904,0.483,0.188,-0.049
23122,43180,1.55E+18,1377,53050,183,1,206.21848,40.394405,0.10057418,1.18E-05,8.706739,8.798329,8.87017,8.951056,9.006898,84.98171,1.24E+18,206.2184745,40.39440671,3893,301,3,282,GALAXY,20.07395,18.2475,17.62685,17.26607,17.03645,19.285,18.221,17.704,17.383,17.197,19.17,18.707,18.77,18.552,18.041,17.578,17.167,0.104514856,1.82645,0.62065,0.36078,0.22962,0.115,-0.949,-1.466,-1.787,-1.973,0.463,-0.063,0.218,0.511,0.463,0.411,0.578,-0.486,-1.003,-1.324,-1.51,0.515,-0.549,-1.066,-1.387,-1.573,0.733,-0.331,-0.848,-1.169,-1.355,1.244,0.18,-0.321,-0.186,-0.844,1.707,0.643,0.126,-0.195,-0.381,2.118,1.054,0.537,0.216,0.03
72509,92746,9.15E+17,813,52354,278,1,239.91843,46.959797,0.055651464,1.04E-05,8.86523,8.924029,8.952409,8.994786,9.017909,144.02063,1.24E+18,239.9184234,46.95980105,2299,301,2,282,GALAXY,18.2676,17.09749,16.6898,16.41531,16.25356,18.199,17.118,16.677,16.455,16.36,18.241,17.756,17.781,17.326,16.912,16.714,16.407,0.258378231,1.17011,0.40769,0.27449,0.16175,-0.042,-1.123,-1.564,-1.786,-1.881,0.485,-0.025,0.455,0.414,0.198,0.307,0.443,-0.638,-1.079,-1.301,-1.396,0.418,-0.663,-1.104,-1.326,-1.421,0.873,-0.208,-0.649,-0.871,-0.966,1.287,0.206,-0.222,-0.095,-0.552,1.485,0.404,-0.037,-0.259,-0.354,1.792,0.711,0.27,0.048,-0.047
27421,47503,1.50E+18,1331,52766,630,1,232.87242,47.845673,0.037298873,9.14E-06,8.965125,8.985808,9.005602,9.015762,9.019797,217.32301,1.24E+18,232.8724389,47.84566551,3705,301,6,194,GALAXY,18.19116,17.23976,16.8569,16.60281,16.46305,18.64,17.503,16.969,16.737,16.583,18.523,18.293,17.883,17.694,17.321,16.92,16.578,0.032208601,0.9514,0.38286,0.25409,0.13976,0.117,-1.02,-1.554,-1.786,-1.94,0.23,0.41,0.189,0.373,0.401,0.342,0.347,-0.79,-1.324,-1.556,-1.71,0.757,-0.38,-0.914,-1.146,-1.3,0.946,-0.191,-0.725,-0.957,-1.111,1.319,0.182,-0.232,-0.154,-0.738,1.72,0.583,0.049,-0.183,-0.337,2.062,0.925,0.391,0.159,0.005
44623,64820,1.21E+18,1074,52937,575,1,32.20598,0.743001,0.068203904,4.75E-06,8.185552,8.323298,8.470323,8.570578,8.614931,78.13718,1.24E+18,32.20596737,0.742987211,2700,301,5,81,GALAXY,20.05775,19.14861,18.80979,18.5984,18.49665,21.78,19.267,18.767,18.475,18.561,20.261,19.692,19.455,19.282,19.069,18.707,18.353,0.006175551,0.90914,0.33882,0.21139,0.10175,1.519,-0.994,-1.494,-1.786,-1.7,0.569,0.237,0.173,0.213,0.362,0.354,2.088,-0.425,-0.925,-1.217,-1.131,2.325,-0.188,-0.688,-0.98,-0.894,2.498,-0.015,-0.515,-0.807,-0.721,2.711,0.198,-0.292,0.086,-0.508,3.073,0.56,0.06,-0.232,-0.146,3.427,0.914,0.414,0.122,0.208
70868,91102,9.38E+17,833,52314,421,1,140.20773,46.328735,0.115496464,1.01E-05,8.782325,8.834961,8.8737335,8.918779,8.962777,137.38058,1.24E+18,140.2077773,46.32871928,2777,301,5,227,GALAXY,18.97826,17.55221,16.81943,16.38992,16.09451,18.997,17.768,17.202,16.783,16.651,18.569,18.814,18.272,18.061,17.51,17.025,16.617,0.253681028,1.42605,0.73278,0.42951,0.29541,0.428,-0.801,-1.367,-1.786,-1.918,-0.245,0.542,0.211,0.551,0.485,0.408,0.183,-1.046,-1.612,-2.031,-2.163,0.725,-0.504,-1.07,-1.489,-1.621,0.936,-0.293,-0.859,-1.278,-1.41,1.487,0.258,-0.419,-0.132,-0.859,1.972,0.743,0.177,-0.242,-0.374,2.38,1.151,0.585,0.166,0.034
17730,37773,1.62E+18,1439,53003,512,1,168.65562,41.189976,0.06623623,6.64E-06,8.713293,8.772026,8.806626,8.830978,8.865783,152.22047,1.24E+18,168.6556226,41.18997645,3893,301,3,93,GALAXY,19.1524,17.95507,17.51505,17.24868,17.10774,18.457,17.692,17.288,17.135,16.9,18.92,18.029,18.404,17.876,17.451,17.177,16.784,0.146546528,1.19733,0.44002,0.26637,0.14094,-0.463,-1.228,-1.632,-1.785,-2.02,0.891,-0.375,0.528,0.425,0.274,0.393,0.428,-0.337,-0.741,-0.894,-1.129,0.053,-0.712,-1.116,-1.269,-1.504,0.581,-0.184,-0.588,-0.741,-0.976,1.006,0.241,-0.153,-0.235,-0.551,1.28,0.515,0.111,-0.042,-0.277,1.673,0.908,0.504,0.351,0.116
46,58,2.12E+18,1879,54478,311,1,146.21124,68.44689,0.011760315,8.23E-06,8.960499,8.963199,8.969999,8.976799,8.9795,282.14328,1.24E+18,146.211252,68.44689298,4264,301,4,251,GALAXY,17.4713,16.33793,15.55935,15.31351,14.99537,17.795,16.451,15.676,15.372,15.11,17.157,17.193,16.97,16.933,16.227,15.029,15.216,0.076232999,1.13337,0.77858,0.24584,0.31814,0.638,-0.706,-1.481,-1.785,-2.047,-0.036,0.223,0.037,0.706,1.198,-0.187,0.602,-0.742,-1.517,-1.821,-2.083,0.825,-0.519,-1.294,-1.598,-1.86,0.862,-0.482,-1.257,-1.561,-1.823,1.568,0.224,-0.304,-0.262,-1.117,2.766,1.422,0.647,0.343,0.081,2.579,1.235,0.46,0.156,-0.106
618,20619,1.88E+18,1670,53438,518,1,209.29784,50.43571,0.006229305,1.18E-05,8.766424,8.784007,8.80117,8.848593,8.858708,177.50407,1.24E+18,209.2978289,50.4357297,3838,301,5,76,GALAXY,16.91069,15.56501,14.8574,14.48979,14.19358,16.658,15.422,14.764,14.455,14.223,16.24,16.122,15.87,15.771,15.223,14.5,14.304,0.353444791,1.34568,0.70761,0.36761,0.29621,0.418,-0.818,-1.476,-1.785,-2.017,0.118,0.252,0.099,0.548,0.723,0.196,0.536,-0.7,-1.358,-1.667,-1.899,0.788,-0.448,-1.106,-1.415,-1.647,0.887,-0.349,-1.007,-1.316,-1.548,1.435,0.199,-0.309,-0.232,-1,2.158,0.922,0.264,-0.045,-0.277,2.354,1.118,0.46,0.151,-0.081
27472,47555,1.50E+18,1331,52766,237,1,229.83907,47.702908,0.05800406,1.14E-05,8.395111,8.5766535,8.675749,8.762687,8.836096,69.52151,1.24E+18,229.8390685,47.70292375,3187,301,3,30,GALAXY,19.47268,18.23595,17.79474,17.52849,17.39989,19.87,18.275,17.799,17.564,17.349,19.348,18.608,18.904,18.528,18.038,17.793,17.525,0.23602883,1.23673,0.44121,0.26625,0.1286,0.522,-1.073,-1.549,-1.784,-1.999,0.74,-0.296,0.376,0.49,0.245,0.268,1.262,-0.333,-0.809,-1.044,-1.259,0.966,-0.629,-1.105,-1.34,-1.555,1.342,-0.253,-0.729,-0.964,-1.179,1.832,0.237,-0.235,-0.215,-0.689,2.077,0.482,0.006,-0.229,-0.444,2.345,0.75,0.274,0.039,-0.176
118013,138312,4.41E+17,392,51793,325,1,8.1966,1.2672402,0.041059993,6.36E-06,8.783213,8.800511,8.810561,8.823412,8.861871,208.32341,1.24E+18,8.196604394,1.267249601,7717,301,1,384,GALAXY,18.23295,17.14073,16.6766,16.38984,16.16996,18.273,17.152,16.698,16.446,16.28,18.229,17.907,17.449,17.35,17.018,16.705,16.3,0.236279717,1.09222,0.46413,0.28676,0.21988,0.044,-1.077,-1.531,-1.783,-1.949,0.322,0.458,0.099,0.332,0.313,0.405,0.366,-0.755,-1.209,-1.461,-1.627,0.824,-0.297,-0.751,-1.003,-1.169,0.923,-0.198,-0.652,-0.904,-1.07,1.255,0.134,-0.252,-0.166,-0.738,1.568,0.447,-0.007,-0.259,-0.425,1.973,0.852,0.398,0.146,-0.02
11392,31421,1.74E+18,1542,53734,475,1,5.034319,0.23225,0.10616509,6.96E-06,8.840881,8.866231,8.886123,8.898609,8.951289,186.49554,1.24E+18,5.034331907,0.232250912,2728,301,4,446,GALAXY,20.55683,19.3583,18.84394,18.48176,18.30045,20.032,19.68,18.984,18.591,18.669,20.374,19.464,20.215,19.753,19.538,18.621,18.523,0.05490032,1.19853,0.51436,0.36218,0.18131,-0.342,-0.694,-1.39,-1.783,-1.705,0.91,-0.751,0.462,0.215,0.917,0.098,0.568,0.216,-0.48,-0.873,-0.795,-0.183,-0.535,-1.231,-1.624,-1.546,0.279,-0.073,-0.769,-1.162,-1.084,0.494,0.142,-0.393,0.078,-0.869,1.411,1.059,0.363,-0.03,0.048,1.509,1.157,0.461,0.068,0.146
33156,53324,1.43E+18,1270,52991,131,1,131.83781,30.543018,0.06994569,9.02E-06,8.685911,8.737444,8.8155155,8.861078,8.909568,104.56112,1.24E+18,131.8377914,30.54301266,3560,301,3,162,GALAXY,19.32202,18.07157,17.5065,17.14862,16.92715,19.964,18.069,17.524,17.223,17.041,19.005,18.655,18.571,18.283,17.806,17.506,17.151,0.152493678,1.25045,0.56507,0.35788,0.22147,0.959,-0.936,-1.481,-1.782,-1.964,0.35,0.084,0.288,0.477,0.3,0.355,1.309,-0.586,-1.131,-1.432,-1.614,1.393,-0.502,-1.047,-1.348,-1.53,1.681,-0.214,-0.759,-1.06,-1.242,2.158,0.263,-0.301,-0.182,-0.765,2.458,0.563,0.018,-0.283,-0.465,2.813,0.918,0.373,0.072,-0.11
40777,60971,1.31E+18,1161,52703,24,1,218.96223,55.294857,0.13697155,6.93E-06,8.873593,8.884021,8.895094,8.914141,8.953207,208.91122,1.24E+18,218.9622662,55.29484082,3184,301,4,18,GALAXY,19.08462,18.28748,17.90478,17.5903,17.59183,19.666,18.321,17.906,17.501,17.586,19.283,19.144,18.832,18.222,18.166,17.839,17.572,0.292508441,0.79714,0.3827,0.31448,-0.00153,0.383,-0.962,-1.377,-1.782,-1.697,0.139,0.312,0.61,0.056,0.327,0.267,0.522,-0.823,-1.238,-1.643,-1.558,0.834,-0.511,-0.926,-1.331,-1.246,1.444,0.099,-0.316,-0.721,-0.636,1.5,0.155,-0.405,0.085,-0.58,1.827,0.482,0.067,-0.338,-0.253,2.094,0.749,0.334,-0.071,0.014
11383,31412,1.74E+18,1542,53734,519,1,5.485052,0.221485,0.102684274,1.11E-05,8.905199,8.965792,9.008979,9.057426,9.104419,117.80638,1.24E+18,5.485041556,0.221476357,2728,301,4,449,GALAXY,20.34693,19.02045,18.3765,17.85779,17.80378,21.963,18.962,18.278,18.076,17.879,19.855,19.91,21.007,19.598,18.671,18.187,17.804,0.132197433,1.32648,0.64395,0.51871,0.05401,2.108,-0.893,-1.577,-1.779,-1.976,-0.055,-1.097,1.409,0.927,0.484,0.383,2.053,-0.948,-1.632,-1.834,-2.031,0.956,-2.045,-2.729,-2.931,-3.128,2.365,-0.636,-1.32,-1.522,-1.719,3.292,0.291,-0.202,-0.197,-0.792,3.776,0.775,0.091,-0.111,-0.308,4.159,1.158,0.474,0.272,0.075
25136,45207,1.53E+18,1358,52994,295,1,154.18283,42.174328,0.055589512,6.97E-06,8.9237175,8.940746,8.949439,8.958131,8.993847,231.0058,1.24E+18,154.1828479,42.17434243,3530,301,1,238,GALAXY,18.8817,17.67872,17.17517,16.84496,16.66362,18.754,17.569,17.079,16.823,16.621,18.601,18.345,17.986,17.879,17.48,17,16.671,0.056314878,1.20298,0.50355,0.33021,0.18134,0.153,-1.032,-1.522,-1.778,-1.98,0.256,0.359,0.107,0.399,0.48,0.329,0.409,-0.776,-1.266,-1.522,-1.724,0.768,-0.417,-0.907,-1.163,-1.365,0.875,-0.31,-0.8,-1.056,-1.258,1.274,0.089,-0.256,-0.202,-0.859,1.754,0.569,0.079,-0.177,-0.379,2.083,0.898,0.408,0.152,-0.05
28254,48384,1.49E+18,1322,52791,629,1,208.65242,55.792255,0.08367282,1.10E-05,8.8595295,8.930605,8.986399,9.045053,9.084903,117.836525,1.24E+18,208.6524488,55.79223959,3712,301,5,176,GALAXY,19.29038,18.21935,17.71852,17.38734,17.20696,19.41,18.295,17.787,17.528,17.41,19.306,19.299,18.889,18.352,18.115,17.686,17.556,0.135628549,1.07103,0.50083,0.33118,0.18038,0.104,-1.011,-1.519,-1.778,-1.896,0.007,0.41,0.537,0.237,0.429,0.13,0.111,-1.004,-1.512,-1.771,-1.889,0.521,-0.594,-1.102,-1.361,-1.479,1.058,-0.057,-0.565,-0.824,-0.942,1.295,0.18,-0.259,-0.118,-0.705,1.724,0.609,0.101,-0.158,-0.276,1.854,0.739,0.231,-0.028,-0.146
27362,47444,1.50E+18,1332,52781,412,1,233.14348,46.67021,0.14861028,1.01E-05,8.920355,8.995511,9.076583,9.161463,9.291805,85.96737,1.24E+18,233.143505,46.67022986,3705,301,4,200,GALAXY,19.14429,18.08651,17.45731,17.05084,16.85125,18.625,18.109,17.419,17.112,17.102,18.889,19.455,18.65,18.239,17.727,17.287,17.126,0.069326617,1.05778,0.6292,0.40647,0.19959,-0.264,-0.78,-1.47,-1.777,-1.787,-0.566,0.805,0.411,0.512,0.44,0.161,-0.83,-1.346,-2.036,-2.343,-2.353,-0.025,-0.541,-1.231,-1.538,-1.548,0.386,-0.13,-0.82,-1.127,-1.137,0.898,0.382,-0.307,-0.01,-0.625,1.338,0.822,0.132,-0.175,-0.185,1.499,0.983,0.293,-0.014,-0.024
14096,34127,1.68E+18,1492,52932,457,1,5.368814,1.212719,0.059006784,8.47E-06,7.9808187,8.096028,8.280106,8.529055,8.636739,26.804344,1.24E+18,5.368786958,1.21272876,2728,301,6,449,GALAXY,20.12855,19.18572,18.86976,18.66841,18.35436,19.419,19.161,18.712,18.795,18.246,20.571,18.873,19.722,19.496,19.013,19.006,18.623,0.284402003,0.94283,0.31596,0.20135,0.31405,-1.152,-1.41,-1.859,-1.776,-2.325,1.698,-0.849,0.226,0.483,0.007,0.383,0.546,0.288,-0.161,-0.078,-0.627,-0.303,-0.561,-1.01,-0.927,-1.476,-0.077,-0.335,-0.784,-0.701,-1.25,0.406,0.148,0.083,-0.549,-0.767,0.413,0.155,-0.294,-0.211,-0.76,0.796,0.538,0.089,0.172,-0.377
40706,60900,1.31E+18,1161,52703,595,1,219.06903,55.806103,0.14007199,1.09E-05,9.041092,9.047198,9.082049,9.094276,9.099132,231.76248,1.24E+18,219.0690199,55.80608257,3184,301,5,17,GALAXY,19.40229,18.27311,17.5933,17.02396,16.7517,19.11,17.815,17.211,16.764,16.601,18.54,18.875,18.266,18.614,17.506,17.013,16.735,0.496864876,1.12918,0.67981,0.56934,0.27226,0.57,-0.725,-1.329,-1.776,-1.939,-0.335,0.609,-0.348,1.108,0.493,0.278,0.235,-1.06,-1.664,-2.111,-2.274,0.844,-0.451,-1.055,-1.502,-1.665,0.496,-0.799,-1.403,-1.85,-2.013,1.604,0.309,-0.447,-0.163,-0.905,2.097,0.802,0.198,-0.249,-0.412,2.375,1.08,0.476,0.029,-0.134
78796,99041,8.56E+17,760,52264,34,1,125.28875,40.16098,0.06126617,7.00E-06,8.982303,8.996342,9.007735,9.016362,9.019788,238.62128,1.24E+18,125.2887607,40.16096477,2822,301,6,143,GALAXY,17.96943,16.65055,16.05007,15.67757,15.42873,17.4,16.413,15.912,15.623,15.483,17.398,17.125,17.009,16.611,16.28,15.894,15.547,0.661982354,1.31888,0.60048,0.3725,0.24884,0.002,-0.985,-1.486,-1.775,-1.915,0.273,0.116,0.398,0.331,0.386,0.347,0.275,-0.712,-1.213,-1.502,-1.642,0.391,-0.596,-1.097,-1.386,-1.526,0.789,-0.198,-0.699,-0.988,-1.128,1.12,0.133,-0.289,-0.14,-0.797,1.506,0.519,0.018,-0.271,-0.411,1.853,0.866,0.365,0.076,-0.064
78718,98963,8.56E+17,760,52264,567,1,125.42999,40.877728,0.13956009,8.76E-06,8.986282,9.005527,9.042508,9.054929,9.05986,211.42789,1.24E+18,125.4299962,40.87772814,2243,301,3,65,GALAXY,19.00667,17.85143,17.15823,16.73928,16.49325,19.585,17.86,17.249,16.904,16.664,18.679,18.813,18.659,18.279,17.644,17.156,16.684,0.107110859,1.15524,0.6932,0.41895,0.24603,0.906,-0.819,-1.43,-1.775,-2.015,-0.134,0.154,0.38,0.635,0.488,0.472,0.772,-0.953,-1.564,-1.909,-2.149,0.926,-0.799,-1.41,-1.755,-1.995,1.306,-0.419,-1.03,-1.375,-1.615,1.941,0.216,-0.345,-0.24,-0.98,2.429,0.704,0.093,-0.252,-0.492,2.901,1.176,0.565,0.22,-0.02
28216,48326,1.49E+18,1323,52797,310,1,206.71194,54.863255,0.073889226,1.23E-05,8.543825,8.586607,8.61755,8.673021,8.70793,131.5454,1.24E+18,206.7119398,54.86324069,3712,301,2,171,GALAXY,18.83742,17.90268,17.67495,17.42294,17.40402,19.416,17.742,17.358,16.903,16.917,18.678,18.731,18.294,18.122,17.476,17.245,16.935,0.532423953,0.93474,0.22773,0.25201,0.01892,0.738,-0.936,-1.32,-1.775,-1.761,-0.053,0.437,0.172,0.646,0.231,0.31,0.685,-0.989,-1.373,-1.828,-1.814,1.122,-0.552,-0.936,-1.391,-1.377,1.294,-0.38,-0.764,-1.219,-1.205,1.94,0.266,-0.455,0.014,-0.559,2.171,0.497,0.113,-0.342,-0.328,2.481,0.807,0.423,-0.032,-0.018
65501,85726,1.01E+18,894,52615,365,1,126.47591,40.62383,0.040055223,1.06E-05,9.087528,9.121679,9.130706,9.139731,9.17646,218.0893,1.24E+18,126.4759004,40.62384425,2825,301,6,145,GALAXY,16.88804,15.74471,15.21562,14.9072,14.69392,16.868,15.684,15.22,14.998,14.879,16.772,16.222,16.014,15.883,15.546,15.169,14.851,0.069727032,1.14333,0.52909,0.30842,0.21328,0.096,-1.088,-1.552,-1.774,-1.893,0.55,0.208,0.131,0.337,0.377,0.318,0.646,-0.538,-1.002,-1.224,-1.343,0.854,-0.33,-0.794,-1.016,-1.135,0.985,-0.199,-0.663,-0.885,-1.004,1.322,0.138,-0.222,-0.119,-0.667,1.699,0.515,0.051,-0.171,-0.29,2.017,0.833,0.369,0.147,0.028
99465,119729,6.14E+17,545,52202,61,1,122.14628,40.08294,0.07615148,9.69E-06,8.839121,8.871885,8.924229,8.959641,8.999744,134.81029,1.24E+18,122.146301,40.0829815,2137,301,6,156,GALAXY,19.51308,18.36072,17.85488,17.49616,17.2837,19.479,18.361,17.997,17.496,17.439,19.27,19.365,18.847,18.703,18.127,17.844,17.677,0.273998135,1.15236,0.50584,0.35872,0.21246,0.209,-0.909,-1.273,-1.774,-1.831,-0.095,0.518,0.144,0.576,0.283,0.167,0.114,-1.004,-1.368,-1.869,-1.926,0.632,-0.486,-0.85,-1.351,-1.408,0.776,-0.342,-0.706,-1.207,-1.264,1.352,0.234,-0.501,-0.057,-0.688,1.635,0.517,0.153,-0.348,-0.405,1.802,0.684,0.32,-0.181,-0.238
33132,53300,1.43E+18,1270,52991,249,1,131.55807,30.458,0.048518457,6.34E-06,8.645622,8.6656685,8.686382,8.707125,8.7302265,181.0148,1.24E+18,131.5580762,30.45799272,3560,301,3,161,GALAXY,19.21757,18.14499,17.78922,17.51631,17.41675,19.085,18.115,17.624,17.423,17.376,19.194,18.446,18.506,18.369,17.899,17.606,17.249,0.106381042,1.07258,0.35577,0.27291,0.09956,-0.109,-1.079,-1.57,-1.771,-1.818,0.748,-0.06,0.137,0.47,0.293,0.357,0.639,-0.331,-0.822,-1.023,-1.07,0.579,-0.391,-0.882,-1.083,-1.13,0.716,-0.254,-0.745,-0.946,-0.993,1.186,0.216,-0.201,-0.047,-0.523,1.479,0.509,0.018,-0.183,-0.23,1.836,0.866,0.375,0.174,0.127
27374,47456,1.50E+18,1332,52781,334,1,231.67229,46.582314,0.0328746,7.96E-06,9.080576,9.084559,9.094593,9.115508,9.146608,214.3373,1.24E+18,231.6723066,46.58232086,3705,301,2,195,GALAXY,17.96758,16.72642,16.16042,15.84981,15.56591,17.978,16.808,16.222,15.919,15.787,17.689,17.543,17.235,17.145,16.648,16.111,15.749,0.125072972,1.24116,0.566,0.31061,0.2839,0.289,-0.881,-1.467,-1.77,-1.902,0.146,0.308,0.09,0.497,0.537,0.362,0.435,-0.735,-1.321,-1.624,-1.756,0.743,-0.427,-1.013,-1.316,-1.448,0.833,-0.337,-0.923,-1.226,-1.358,1.33,0.16,-0.303,-0.132,-0.861,1.867,0.697,0.111,-0.192,-0.324,2.229,1.059,0.473,0.17,0.038
11180,31209,1.74E+18,1543,53738,558,1,7.271262,1.17678,0.07654669,5.20E-06,8.227359,8.337924,8.476688,8.56398,8.625902,73.71332,1.24E+18,7.271270793,1.176763823,2728,301,6,461,GALAXY,20.22706,19.05134,18.62988,18.37512,18.27415,19.545,18.909,18.762,18.552,18.264,20.321,20.757,19.291,19.229,19.289,18.628,18.47,0.050778556,1.17572,0.42146,0.25476,0.10097,-0.776,-1.412,-1.559,-1.769,-2.057,-0.436,1.466,0.062,-0.06,0.661,0.158,-1.212,-1.848,-1.995,-2.205,-2.493,0.254,-0.382,-0.529,-0.739,-1.027,0.316,-0.32,-0.467,-0.677,-0.965,0.256,-0.38,-0.21,-0.288,-1.025,0.917,0.281,0.134,-0.076,-0.364,1.075,0.439,0.292,0.082,-0.206
16244,36282,1.64E+18,1454,53090,9,1,190.18767,41.491657,0.053675126,8.49E-06,8.982526,9.001933,9.046099,9.0707245,9.079822,170.67984,1.24E+18,190.1876645,41.49165729,3893,301,1,201,GALAXY,19.00261,17.77723,17.20599,16.85398,16.58745,18.579,17.734,17.198,16.876,16.736,18.645,18.559,18.359,18.007,17.52,17.177,16.72,0.018130288,1.22538,0.57124,0.35201,0.26653,-0.066,-0.911,-1.447,-1.769,-1.909,0.086,0.2,0.352,0.487,0.343,0.457,0.02,-0.825,-1.361,-1.683,-1.823,0.22,-0.625,-1.161,-1.483,-1.623,0.572,-0.273,-0.809,-1.131,-1.271,1.059,0.214,-0.322,-0.14,-0.784,1.402,0.557,0.021,-0.301,-0.441,1.859,1.014,0.478,0.156,0.016
40608,60802,1.31E+18,1162,52668,544,1,220.53929,55.56835,0.040852655,8.15E-06,8.779372,8.815008,8.854691,8.885535,8.942033,135.84663,1.24E+18,220.5392931,55.56836874,3225,301,5,79,GALAXY,17.92067,16.70482,16.26861,16.03671,15.92879,17.492,16.634,16.225,16.033,15.957,17.801,17.126,16.901,16.753,16.196,16.049,15.818,0.541217038,1.21585,0.43621,0.2319,0.10792,-0.309,-1.167,-1.576,-1.768,-1.844,0.675,0.225,0.148,0.557,0.147,0.231,0.366,-0.492,-0.901,-1.093,-1.169,0.591,-0.267,-0.676,-0.868,-0.944,0.739,-0.119,-0.528,-0.72,-0.796,1.296,0.438,-0.192,-0.076,-0.239,1.443,0.585,0.176,-0.016,-0.092,1.674,0.816,0.407,0.215,0.139
